,FIPS,race,lon,lat
2,170070104004019,P1_008N,-88.8195249218036,42.25645929923095
0,170070104004021,P1_005N,-88.82082966645045,42.25381594335261
1,170070104004021,P1_003N,-88.82075893743561,42.2539170518037
0,170070104004022,P1_003N,-88.81568720704216,42.248442884378385
0,170070104004026,P1_003N,-88.80343455400681,42.24652205803674
1,170070104004026,P1_003N,-88.80349006989564,42.2472634652642
0,170070104004032,P1_003N,-88.80549492411188,42.24208139155737
0,170070104004036,P1_008N,-88.80451474619068,42.24686233824132
0,170070104004039,P1_008N,-88.81847714498207,42.24577726485467
1,170070104004039,P1_003N,-88.82081850121654,42.24636289286501
2,170070104004039,P1_003N,-88.8215261515096,42.24939422860929
0,170070104004044,P1_003N,-88.81311452739696,42.243930784603066
0,170070104004045,P1_003N,-88.81013097282423,42.24522618022362
0,170070104004051,P1_003N,-88.8130055926559,42.24366782942998
0,170070104004055,P1_015N,-88.81448285752246,42.24294634263776
1,170070104004055,P1_008N,-88.81527283112416,42.242360598949126
0,170070105011000,P1_003N,-88.89256998356527,42.32269237890121
0,170070105011001,P1_003N,-88.89447780467167,42.32704892099631
0,170070105011002,P1_003N,-88.9057713611818,42.326951104054714
1,170070105011002,P1_003N,-88.901808098401,42.32510663203877
0,170070105011013,P1_003N,-88.90907643396481,42.32168528992055
1,170070105011013,P1_003N,-88.91413593501953,42.3268666200285
0,170070105011018,P1_003N,-88.93850115541663,42.32415289109723
0,170070105011026,P1_003N,-88.91549512074972,42.313305784902305
0,170070105011027,P1_003N,-88.91846806570312,42.32049434760113
0,170070105011030,P1_004N,-88.93053690574514,42.31457863322021
0,170070105011031,P1_003N,-88.93503426287717,42.31634979168842
0,170070105011034,P1_003N,-88.92740011980223,42.30851636218386
0,170070105011036,P1_003N,-88.93229763966977,42.30952193591665
0,170070105012003,P1_003N,-88.89113328910256,42.29186894540694
0,170070105021002,P1_004N,-88.8079513286608,42.29164079108699
0,170070105021004,P1_003N,-88.8112405528869,42.3002855271156
0,170070105021008,P1_003N,-88.8442029217782,42.2926573378818
0,170070105022000,P1_003N,-88.80415234685805,42.27798398130787
1,170070105022000,P1_003N,-88.80365084567397,42.287759635245095
0,170070105022038,P1_003N,-88.93101551419872,42.28684243918796
0,170070105022044,P1_015N,-88.93607795790575,42.2569085456018
1,170070105022044,P1_019N,-88.93619455625888,42.25904161798644
0,170070105022051,P1_003N,-88.93453589157227,42.25309257271527
0,170070105022068,P1_003N,-88.86239092782426,42.279717375872515
0,170070105022069,P1_003N,-88.86517464736838,42.280549865149354
0,170070105023002,P1_003N,-88.72919181184679,42.32058688562454
0,170070105023016,P1_003N,-88.8326259458202,42.3278749003388
0,170070105023018,P1_003N,-88.83481888355702,42.31319705932792
1,170070105023018,P1_003N,-88.83482980847008,42.30813356415076
0,170070105023036,P1_003N,-88.79645439905191,42.26584192000858
0,170070105023040,P1_003N,-88.74073285728912,42.26016541187123
0,170070105023049,P1_003N,-88.8398373522893,42.30816548474608
0,170070105023050,P1_015N,-88.84581919616606,42.3126208866324
1,170070105023050,P1_005N,-88.84426481857548,42.312138019152115
0,170070105023061,P1_003N,-88.84264971537957,42.3069118878137
0,170070106011002,P1_003N,-88.72670237677355,42.48180480951956
0,170070106011017,P1_003N,-88.88918257410552,42.48369161820091
0,170070106011018,P1_003N,-88.9190536773712,42.49143835821011
0,170070106011030,P1_003N,-88.93133536827222,42.4521822952764
0,170070106011042,P1_003N,-88.79588493152238,42.46229662185292
0,170070106011048,P1_003N,-88.87545739729724,42.424447758930455
0,170070106012014,P1_003N,-88.79409327207517,42.40719316652246
0,170070106012026,P1_003N,-88.74775052227034,42.395270487058774
0,170070106013015,P1_008N,-88.73210045012341,42.40078898218329
0,170070106013016,P1_008N,-88.73312133216845,42.39988853053869
0,170070106013034,P1_003N,-88.73543234253192,42.396380246538214
1,170070106013034,P1_003N,-88.73518300390553,42.39531369819726
0,170070106031002,P1_008N,-88.83774339332872,42.360098109281644
1,170070106031002,P1_008N,-88.84004549810531,42.365884241762764
0,170070106031004,P1_003N,-88.83529395720298,42.36134001935791
0,170070106031005,P1_013N,-88.8340910825214,42.3630554347224
0,170070106031008,P1_003N,-88.84449689724082,42.357043167223324
1,170070106031008,P1_015N,-88.84108644692296,42.3570029835986
0,170070106031016,P1_008N,-88.82289311406217,42.3677225824592
0,170070106031020,P1_003N,-88.83142773284722,42.362262067216705
1,170070106031020,P1_013N,-88.83255935848037,42.36231880227301
0,170070106031022,P1_003N,-88.82571474248603,42.36304507757911
0,170070106032007,P1_003N,-88.86949067440374,42.33986312270465
0,170070106032008,P1_003N,-88.87493732550904,42.33993544837089
0,170070106032009,P1_003N,-88.88256847663145,42.340556450244044
0,170070106032017,P1_003N,-88.89774532317432,42.32994178846301
1,170070106032017,P1_003N,-88.89836501874747,42.333546751280416
0,170070106032020,P1_003N,-88.90657715275032,42.33601446626467
0,170070106032022,P1_003N,-88.87528428502006,42.33526997727064
1,170070106032022,P1_004N,-88.8723532844564,42.33567829488655
0,170070106033022,P1_003N,-88.82095681110857,42.363497366481816
0,170070106033023,P1_003N,-88.81853061435918,42.367853764026
0,170070106034005,P1_015N,-88.89496983878429,42.409774758963955
0,170070106034033,P1_003N,-88.87857288757932,42.37610840873394
0,170070106034066,P1_003N,-88.93000882762627,42.33239714071813
1,170070106034066,P1_003N,-88.92495686713548,42.33402249900003
0,170070106034076,P1_003N,-88.93697573237235,42.3296506773578
0,170070106034077,P1_006N,-88.93371049081489,42.328647795431074
1,170070106034077,P1_003N,-88.93344783727012,42.33064577945037
2,170070106034077,P1_003N,-88.93454344982857,42.32829384434876
0,170070106034087,P1_003N,-88.92149266411666,42.32741309635369
0,170070106034090,P1_003N,-88.9273806694699,42.332689985365725
0,170070106041005,P1_003N,-88.85879067570156,42.34874143660089
0,170070106041012,P1_015N,-88.86046740250406,42.34765667873404
0,170070106042003,P1_004N,-88.86914083501938,42.368231075492275
0,170070106042005,P1_003N,-88.86245297124555,42.3635068270339
1,170070106042005,P1_015N,-88.86557889635444,42.36363704291416
2,170070106042005,P1_003N,-88.86206348906886,42.35852616720927
3,170070106042005,P1_003N,-88.86762727232004,42.36382440800921
0,170070106042007,P1_003N,-88.86609562016933,42.360912513099784
0,170070106042026,P1_003N,-88.8550695741244,42.35285998108713
0,170070106042032,P1_003N,-88.8683290028538,42.362574196807095
0,170070106042033,P1_003N,-88.86549736303431,42.362128117534816
0,170070106043000,P1_003N,-88.87998751870404,42.36361178499313
1,170070106043000,P1_003N,-88.88043077914176,42.363259697917705
0,170070106043006,P1_003N,-88.87704554885815,42.35429143978201
1,170070106043006,P1_003N,-88.87823162449618,42.355381833547675
2,170070106043006,P1_003N,-88.87339768441319,42.35409942554788
0,170070106043013,P1_004N,-88.87785677000716,42.34724963867366
0,170070106043014,P1_003N,-88.87361499198182,42.35227618904096
0,170070106043018,P1_003N,-88.87575636741717,42.35816038544767
1,170070106043018,P1_003N,-88.87888441557902,42.361799120352366
2,170070106043018,P1_015N,-88.87785432639984,42.359921756725996
0,170099704001000,P1_003N,-90.77068111523612,40.09423332909325
0,170099704001013,P1_003N,-90.86285794222009,40.08648454069953
0,170099704001022,P1_003N,-90.80567788310123,40.05768408819753
0,170099704002042,P1_003N,-90.62409746234492,39.971747178023634
0,170099704003089,P1_003N,-90.65740211379712,39.88211729818752
0,170099704003126,P1_003N,-90.72258100799338,39.8496395099357
0,170099705001019,P1_003N,-90.76436862272342,39.99090533763328
0,170099705001028,P1_003N,-90.7665726956986,39.98801618559565
0,170099705001040,P1_003N,-90.76365183019884,39.9879879742359
0,170099705002000,P1_003N,-90.73088531011425,39.98997601748325
0,170099705002002,P1_003N,-90.75737500244261,39.98788367117791
0,170099705002044,P1_003N,-90.75170040146206,39.96152104554738
1,170099705002044,P1_004N,-90.75861696530507,39.9643895708182
2,170099705002044,P1_003N,-90.75591504081885,39.96287185144893
3,170099705002044,P1_004N,-90.75679487073934,39.96368958382189
4,170099705002044,P1_004N,-90.74938912076276,39.96090195923746
5,170099705002044,P1_004N,-90.75574241485006,39.96257488753026
6,170099705002044,P1_004N,-90.75518458665582,39.96231363459908
7,170099705002044,P1_004N,-90.75951296123438,39.96341922434691
0,170099705003007,P1_003N,-90.7681759019683,39.98772190237564
0,170119647001030,P1_003N,-89.18585527022486,41.52672422838963
0,170119647001032,P1_008N,-89.21434276221211,41.52336484223586
0,170119647002020,P1_003N,-89.3562357750211,41.55019732046176
0,170119647002036,P1_003N,-89.27726078706188,41.538435729799964
1,170119647002036,P1_003N,-89.28195065709,41.534392254450665
0,170119647002041,P1_003N,-89.28310139993684,41.529960891668
0,170119647002042,P1_003N,-89.28776251302972,41.53187838046546
0,170119647002043,P1_003N,-89.28004823557846,41.52862764631094
0,170119647002056,P1_015N,-89.35390047108679,41.53224739580566
0,170119647003034,P1_003N,-89.46081998945925,41.55632830168604
0,170119647003066,P1_003N,-89.51093403478464,41.55855701151612
0,170119647003092,P1_003N,-89.41672520832198,41.50549257563532
0,170119647004065,P1_015N,-89.21371430425837,41.42612974670696
0,170119647004070,P1_003N,-89.21055011017931,41.42681623507342
0,170119648001008,P1_003N,-89.58883770464267,41.560027207345904
0,170119648001012,P1_003N,-89.56864272477056,41.54831694521352
0,170119648001014,P1_003N,-89.58501555150522,41.55891251558477
1,170119648001014,P1_003N,-89.58488111320912,41.55864074649616
0,170119648001036,P1_003N,-89.58502420749446,41.55419235715492
0,170119648002007,P1_003N,-89.6395937975799,41.58367113567667
0,170119648002042,P1_003N,-89.59665622893532,41.55904707886774
0,170119648002062,P1_003N,-89.58108123453131,41.547754281910905
0,170119648002109,P1_003N,-89.7170422341308,41.50907216085503
0,170119648003013,P1_003N,-89.81404256861266,41.54078583753696
0,170119648003131,P1_003N,-89.69294424968652,41.43337218341771
0,170119648004020,P1_003N,-89.61498735121768,41.490026007864444
0,170119648004071,P1_003N,-89.66266299624219,41.453487263545476
0,170119649001026,P1_015N,-89.43790946644053,41.43544186815846
0,170119649001063,P1_003N,-89.44882169108173,41.409513558224184
0,170119649001070,P1_003N,-89.36645623797882,41.42278144862509
0,170119649001112,P1_005N,-89.45007051817834,41.37764925278785
0,170119649002041,P1_003N,-89.5298618875287,41.44827037443345
0,170119649002042,P1_003N,-89.53223577215859,41.42949244005071
0,170119649002063,P1_003N,-89.47160380193634,41.39466533687603
0,170119649002107,P1_003N,-89.49043061884244,41.38340653738426
0,170119649002114,P1_003N,-89.47301360475204,41.39228126441216
0,170119649002119,P1_003N,-89.48719244608588,41.37790459219022
0,170119649002122,P1_003N,-89.48894291642137,41.372795794890344
1,170119649002122,P1_003N,-89.48761095168425,41.373487728609945
0,170119649003001,P1_003N,-89.46969468853707,41.38469693011541
1,170119649003001,P1_006N,-89.4687467148736,41.38493772922021
0,170119649003032,P1_015N,-89.46884620313469,41.379538694934425
1,170119649003032,P1_003N,-89.46974722223291,41.37933679244744
0,170119649003034,P1_015N,-89.46743403764837,41.378947072441534
0,170119650001008,P1_003N,-89.36988944623758,41.491692242990034
0,170119650001026,P1_003N,-89.24723729927605,41.474201572632914
0,170119650001078,P1_003N,-89.36020640871862,41.43601974520803
0,170119650001092,P1_003N,-89.38384404420745,41.40384525558659
0,170119650001107,P1_003N,-89.35034624360601,41.37683057936838
0,170119650002028,P1_003N,-89.2733073350983,41.35916777903668
0,170119650002030,P1_003N,-89.27465916923558,41.369915621812474
0,170119650002035,P1_003N,-89.2762288586236,41.36653741546497
0,170119650002038,P1_003N,-89.25887977738925,41.36862510661973
0,170119650002047,P1_008N,-89.27073181142114,41.35906098535288
0,170119650002062,P1_003N,-89.30602088440835,41.345427277267376
0,170119650003015,P1_015N,-89.31592314870228,41.32914313339542
0,170119650003024,P1_003N,-89.31230405417874,41.326157845371746
0,170119650004024,P1_003N,-89.30988326568352,41.323355043166856
0,170119650004030,P1_003N,-89.29439002961051,41.322441645435646
0,170119650005153,P1_003N,-89.3672438392872,41.28771493244904
0,170119651001004,P1_003N,-89.1971553528536,41.40766478817223
0,170119651001013,P1_003N,-89.19561993021188,41.38717610652818
0,170119651001016,P1_003N,-89.21296395733626,41.38264207036219
0,170119651001023,P1_003N,-89.19918092119016,41.37809300050152
0,170119651001024,P1_003N,-89.1893096286821,41.37701541241083
0,170119651001060,P1_003N,-89.16692686868436,41.35670196959648
0,170119651001061,P1_003N,-89.17010644426684,41.35598129694218
0,170119651002012,P1_003N,-89.2220791083185,41.3829825764589
0,170119651002013,P1_003N,-89.22047972697318,41.38352913118403
0,170119651002036,P1_003N,-89.2178190916446,41.380043772608055
0,170119651002042,P1_003N,-89.22153071993866,41.37932390646937
0,170119651002044,P1_003N,-89.22191762704706,41.380531622824876
0,170119651003029,P1_003N,-89.19290213151152,41.33966911369927
0,170119651003032,P1_003N,-89.18129607753303,41.32819007281556
0,170119651003036,P1_008N,-89.18852041429008,41.33341281064055
0,170119651003037,P1_003N,-89.19419581060178,41.32824537095323
0,170119651003061,P1_006N,-89.17574525303512,41.333515697315335
0,170119651003080,P1_008N,-89.20033644449262,41.329251222213756
0,170119652001001,P1_011N,-89.17824680269035,41.32564666733333
0,170119652001009,P1_003N,-89.19056129593196,41.324634279967825
0,170119652003017,P1_003N,-89.20608515093578,41.32203516156014
0,170119652003020,P1_003N,-89.20211899765744,41.32302777415904
0,170119652004001,P1_003N,-89.22373451879997,41.33289252460868
0,170119652004013,P1_003N,-89.21532981627995,41.330806069775136
0,170119652004014,P1_003N,-89.21766286202126,41.328869644345154
0,170119652004023,P1_003N,-89.22628365114099,41.33160039605104
0,170119653001057,P1_003N,-89.4638277794755,41.38106552810115
0,170119653001067,P1_003N,-89.4596661111833,41.37638453059438
0,170119653002001,P1_003N,-89.45267464328612,41.374451266506874
0,170119653002009,P1_003N,-89.4628444570588,41.37831984244813
0,170119653002010,P1_015N,-89.4638697189284,41.3777894651786
0,170119653002030,P1_003N,-89.46706197405187,41.37344240195861
0,170119653003001,P1_003N,-89.4755806636,41.38238363462297
0,170119653003005,P1_003N,-89.47026302590801,41.37643489363841
0,170119653003018,P1_003N,-89.48398328852207,41.37555495581714
0,170119653003021,P1_003N,-89.47401872979817,41.37607163133382
0,170119654001002,P1_003N,-89.42585191080681,41.36764804701866
0,170119654001015,P1_003N,-89.45433917085661,41.364629836608344
0,170119654002006,P1_003N,-89.46302835107022,41.37056180891415
1,170119654002006,P1_003N,-89.46398475204296,41.37082107596077
0,170119654002012,P1_003N,-89.45990959788728,41.36916162344948
0,170119654002015,P1_003N,-89.46304398254853,41.36511485669496
0,170119654002017,P1_003N,-89.46380115316386,41.368117350703514
0,170119654003006,P1_003N,-89.47444730547375,41.36839148235381
0,170119654003014,P1_003N,-89.46643495220907,41.368904284779134
0,170119654003019,P1_003N,-89.47665143935367,41.366395017521526
1,170119654003019,P1_003N,-89.47115732918965,41.35230168798374
0,170119654003021,P1_003N,-89.47194185598178,41.362893708987045
0,170119654003028,P1_003N,-89.46418159688382,41.35601705331949
0,170119655001013,P1_003N,-89.57876164484291,41.3673629029791
0,170119655001017,P1_003N,-89.58259930434524,41.366325794756676
0,170119655001019,P1_003N,-89.58471972781575,41.366487310287084
0,170119655001050,P1_003N,-89.57822365515229,41.355542195717774
0,170119655002006,P1_003N,-89.41682791850563,41.332323806934
0,170119655002046,P1_003N,-89.58667326407456,41.33956572988469
0,170119655002054,P1_003N,-89.56455500986812,41.324694167209415
0,170119655002076,P1_003N,-89.45883912700752,41.310139811585366
0,170119655003019,P1_003N,-89.51170092518801,41.29103760351446
0,170119655003030,P1_003N,-89.51141393855052,41.29440375640748
1,170119655003030,P1_003N,-89.51336933516848,41.29411337564793
0,170119655003064,P1_003N,-89.50437240189804,41.292871104187256
0,170119655004004,P1_003N,-89.48455038875848,41.28765863578717
0,170119655004018,P1_003N,-89.55565764558374,41.29005355512267
0,170119655004104,P1_003N,-89.60186199606554,41.21787991661545
0,170119655004109,P1_003N,-89.54947229961189,41.19127692591779
0,170119656001117,P1_003N,-89.83320916561121,41.38142175249194
0,170119656001151,P1_003N,-89.63385942532841,41.37306898398064
0,170119656002027,P1_003N,-89.73729520574716,41.350766754742736
0,170119656002077,P1_003N,-89.73116982138896,41.35112070646215
